house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
3 BHK Apartment ,"1,800 sq ft",Wadgaon Sheri,Pune,18.54603577,73.90991211,50000,INR,3,null,null,null,Posted 3 years ago,"A 3 bhk property is available for rental in Kumar Urban Development Sophronia, Wadgaon Sheri, Pune. It has an area of 1800 sqft . The property is available at a monthly rental of Rs. 50,000 . This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Furnished
3 BHK Apartment ,"1,800 sq ft",Wadgaon Sheri,Pune,18.54603577,73.90991211,50000,INR,3,null,null,null,Posted 3 years ago,"It has area of 1800 sqft and is available at a rent of Rs. 50,000. It is a furnished property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Furnished
1 BHK Apartment ,730 sq ft,Lohegaon,Pune,18.61118889,73.91108704,15000,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Pride Purple Group Park Springs, Lohegaon, Pune. It has an area of 730 sqft with a carpet area of 410 sqft . The property is available at a monthly rental of Rs. 15,000 . The house is furnished. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment ,"1,000 sq ft",Dhanori,Pune,18.60397911,73.90257263,14000,INR,2,null,null,null,Posted 3 years ago,"It has a built-up area of 1000 sqft and is available for rent at Rs. 14,000 per month . It is an unfurnished property. Its main door is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,720 sq ft,Lohegaon,Pune,18.60182762,73.9128952,12000,INR,1,null,null,null,Posted 3 years ago,"It has an area of 720 sqft with a carpet area of 428 sqft . The property is available at a monthly rental of Rs. 12,000 . It is an unfurnished property. Its main door is facing west direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment ,"1,650 sq ft",Baner,Pune,18.56046677,73.77961731,26000,INR,3,null,null,null,Posted 4 years ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Paranjape Schemes Crystal Garden, one of the most prestigious projects of Baner. It has a built-up area of 1650 sqft and is available for rent at Rs. 26,000 per month . It is an unfurnished property. Its main door is facing west direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",No Deposit,Unfurnished
3 BHK Apartment ,"1,500 sq ft",Hinjewadi,Pune,18.58146667,73.73651123,45000,INR,3,2,null,null,Posted 2 months ago,"It has 3 wardrobe, 1 gas connection, 3 bed and 1 modular kitchen. It has club house. Other amenities include indoor games, shopping mall, intercom, rain water harvesting, full power backup, golf course, closed car parking, jogging track and 24 x 7 security. Its main door is facing east direction. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. "," 1,30,000",Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Kondhwa,Pune,18.46665955,73.89189148,18750,INR,2,null,null,null,Posted 23 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Ceratec Constructions City. It has a built-up area of 1100 sqft and is available for rent at Rs. 18,750 per month . It is a furnished property. This residential property is ready-to-move-in. It is well connected to the city areas. Please contact for more details. ",No Deposit,Furnished
1 BHK Independent Floor ,450 sq ft,Wagholi,Pune,18.59469986,73.99736023,8500,INR,1,null,null,null,Posted 17 days ago,"Itâs a 1 bhk builder floor situated in Wagholi, Pune. The house is unfurnished. It is facing north direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,705 sq ft,Lohegaon,Pune,18.60276604,73.92597961,21000,INR,2,null,null,null,Posted 17 days ago,"Itâs a 2 bhk multistorey apartment situated in Skyways Multicon Sereno, Lohegaon, Pune. It has area of 705 sqft and is available at a rent of Rs. 21,000. It is a 6 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,990 sq ft,Wakad,Pune,18.59248543,73.75439453,23500,INR,2,null,null,null,Posted 4 days ago,"It has area of 990 sqft and is available at a rent of Rs. 23,500. It is a semi-furnished property. This residential property is ready-to-move-in. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,985 sq ft,Vadgaon Budruk,Pune,18.45780182,73.83157349,15000,INR,2,2,null,null,Posted 4 years ago,," 50,000",Unfurnished
2 BHK Apartment ,"1,143 sq ft",Wakad,Pune,18.59466934,73.76006317,26000,INR,2,2,null,null,Posted 6 months ago,"2 Bhk Spacious flat available for rent in Heritage Society Wakad. This location is neaby within the reach of everyday necessities.
Society has all of amenities are there."," 60,000",Unfurnished
2 BHK Apartment ,978 sq ft,Mahalunge,Pune,18.56652641,73.73932648,25000,INR,2,2,Negotiable,null,Posted a month ago,"VTP Leonara Society is one of the finest societies in Baner Malunghe very close to Hinjewadi IT Park. It has all the amenities like a swimming pool, gymnasium, club house, garden, children's play area and many more for more details call."," 50,000",Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Mahalunge,Pune,18.56813431,73.75982666,27000,INR,2,1,null,null,Posted 8 days ago,"Itâs a 2 bhk multistorey apartment situated in Puraniks Builders Aldea Espanola Phase VIII, Mahalunge. It has an area of 1000 sqft with a carpet area of 750 sqft . The property is available at a monthly rental of Rs. 27,000 . Its main door is facing east direction. It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. "," 65,000",Semi-Furnished
1 BHK Apartment ,650 sq ft,Kharadi,Pune,18.54776955,73.94429016,18500,INR,2,2,Negotiable,null,Posted a year ago,"1bhk flat available for rent in kharadi near eon it park.
this is agates small society with all basic amenities 
lift, 
security, 
power back-up, 
small children's play area, 
covered car park.

call for more information
not:- photo not actual"," 55,000",Semi-Furnished
2 BHK Apartment ,980 sq ft,Kothrud,Pune,18.50429916,73.80525208,25000,INR,2,2,null,null,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Kothrud. It has an area of 980 sqft with a carpet area of 855 sqft . The property is available at a monthly rental of Rs. 25,000 . The house is semi-furnished. It has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,620 sq ft,Kothrud,Pune,18.50429916,73.80525208,12000,INR,1,1,null,null,Posted 2 months ago,"Itâs a 1 bhk multistorey apartment situated in Kothrud, Pune. It has a built-up area of 620 sqft and is available for rent at Rs. 12,000 per month . The house is unfurnished. It has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. "," 30,000",Unfurnished
1 BHK Apartment ,560 sq ft,Vanaz corner,Pune,18.50765991,73.80805969,14000,INR,1,1,null,null,Posted 2 months ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Vanaz corner. It has area of 560 sqft and is available at a rent of Rs. 14,000. The house is semi-furnished. The property has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. "," 35,000",Semi-Furnished
2 BHK Apartment ,961 sq ft,Wagholi,Pune,18.58561516,73.97576141,15000,INR,2,1,Negotiable,null,Posted a year ago,," 25,000",Unfurnished
2 BHK Apartment ,810 sq ft,Vadgaon Budruk,Pune,18.46996117,73.83074188,15000,INR,2,1,null,null,Posted 4 years ago,," 50,000",Semi-Furnished
3 BHK Apartment ,"1,680 sq ft",Wagholi,Pune,18.57700348,73.98805237,14000,INR,3,3,null,null,Posted a year ago,," 30,000",Unfurnished
2 BHK Apartment ,998 sq ft,Wagholi,Pune,18.58497429,73.96444702,15000,INR,2,2,null,null,Posted a year ago,," 40,000",Semi-Furnished
2 BHK Apartment ,980 sq ft,Wagholi,Pune,18.58149719,73.97528839,13000,INR,2,2,null,null,Posted a year ago,," 25,000",Unfurnished
2 BHK Apartment ,951 sq ft,Wagholi,Pune,18.5765667,73.97870636,19000,INR,2,2,null,null,Posted a year ago,," 50,000",Unfurnished
2 BHK Apartment ,"1,064 sq ft",Wagholi,Pune,18.5717144,73.97583771,13000,INR,2,null,null,null,Posted a year ago,," 30,000",Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Kharadi,Pune,18.55859184,73.95002747,40000,INR,2,2,null,null,Posted a year ago,," 80,000",Furnished
2 BHK Apartment ,980 sq ft,Wagholi,Pune,18.57670975,73.99583435,18000,INR,2,2,null,null,Posted a year ago,," 40,000",Semi-Furnished
2 BHK Apartment ,987 sq ft,Wagholi,Pune,18.58422279,73.98563385,14500,INR,2,2,null,null,Posted a year ago,," 35,000",Semi-Furnished
2 BHK Apartment ,"1,200 sq ft",Wagholi,Pune,18.58279419,73.97045135,20000,INR,2,2,null,null,Posted a year ago,," 60,000",Semi-Furnished
1 BHK Apartment ,580 sq ft,Wagholi,Pune,18.57388115,73.97631073,12000,INR,2,2,null,null,Posted a year ago,," 50,000",Furnished
2 BHK Apartment ,977 sq ft,Wagholi,Pune,18.57175446,73.97624207,16000,INR,2,2,null,null,Posted a year ago,," 50,000",Unfurnished
2 BHK Apartment ,978 sq ft,Wagholi,Pune,18.58726883,74.00492096,15000,INR,2,2,null,null,Posted a year ago,," 30,000",Unfurnished
2 BHK Apartment ,951 sq ft,Wagholi,Pune,18.58773422,73.98551178,12500,INR,2,2,null,null,Posted a year ago,," 30,000",Unfurnished
2 BHK Apartment ,987 sq ft,Wagholi,Pune,18.58896446,73.98583984,12000,INR,2,2,null,null,Posted a year ago,," 35,000",Unfurnished
2 BHK Apartment ,987 sq ft,Wagholi,Pune,18.58422279,73.98563385,11000,INR,2,2,null,null,Posted a year ago,," 30,000",Unfurnished
2 BHK Apartment ,980 sq ft,Wagholi,Pune,18.57997322,73.9730072,14500,INR,2,2,null,null,Posted a year ago,," 35,000",Semi-Furnished
2 BHK Apartment ,989 sq ft,Wagholi,Pune,18.59058762,73.99630737,14000,INR,2,2,null,null,Posted a year ago,," 50,000",Semi-Furnished
2 BHK Apartment ,987 sq ft,Wagholi,Pune,18.59023857,73.99723816,12500,INR,2,2,null,null,Posted a year ago,," 25,000",Unfurnished
2 BHK Apartment ,987 sq ft,Wagholi,Pune,18.5771904,74.00457764,11000,INR,2,2,null,null,Posted a year ago,," 30,000",Unfurnished
2 BHK Apartment ,987 sq ft,Wagholi,Pune,18.58438492,73.99645233,14000,INR,2,2,null,null,Posted a year ago,," 40,000",Furnished
2 BHK Apartment ,967 sq ft,Wagholi,Pune,18.58773422,73.98551178,13000,INR,2,2,null,null,Posted a year ago,," 40,000",Semi-Furnished
2 BHK Apartment ,"1,045 sq ft",Kharadi,Pune,18.55730438,73.95034027,40000,INR,2,2,Negotiable,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Kumar Properties Primrose, Kharadi, Pune. It has area of 1045 sqft and is available at a rent of Rs. 40,000. It is a semi-furnished property. It is on 6th floor. The building has a total of 10 floor(s). It has car parking. Other amenities include internet/wi-fi, lift available, rain water harvesting, swimming pool, security, children's play area, staff quarter, power backup and video door phone. Its main door is facing east direction. It has 2 bathrooms and 2 balconies. It is well connected to the city areas. Please contact us for more details. "," 1,00,000",Semi-Furnished
1 BHK Apartment ,538 sq ft,Kharadi,Pune,18.54776955,73.94429016,20000,INR,1,2,Negotiable,null,Posted a year ago,"Address: Kharadi, Pune, Maharashtra
spacious 1bhk flat available for rent in kharadi.
24 hr water supply.
Proper security available.
Lift facility available.

Semifurnished
furnished Details
2 Fan
1 Geyser
3 Light
1 Modular Kitchen

Features
Feng Shui / Vaastu Compliant
Security / Fire Alarm
Lift(s)
High Ceiling Height
Maintenance Staff
Water Storage
Visitor Parking"," 60,000",Semi-Furnished
2 BHK Apartment ,825 sq ft,Kharadi,Pune,18.54139328,73.94002533,33000,INR,2,2,Negotiable,null,Posted a year ago,"A spacious 2 bhk multistorey apartment is available for rental in Nyati Group Elysia IV, Kharadi, Pune. It is on 17th floor. The building has a total of 31 floor(s). It has club house. Other amenities include lift available, rain water harvesting, children's play area, 24 x 7 security, intercom, indoor games, power backup, closed car parking and gymnasium. Its main door is facing west direction. The property has 2 bathrooms and 2 balconies. "," 90,000",Unfurnished
3 BHK Apartment ,"1,450 sq ft",Kharadi,Pune,18.55091286,73.94720459,38000,INR,3,3,Negotiable,null,Posted a year ago,"Itâs a 3 bhk multistorey apartment situated in Majestique Landmarks Towers East, Kharadi, Pune. It has a built-up area of 1450 sqft and is available for rent at Rs. 38,000 per month (negotiable). The house is unfurnished. It is located on the 6th floor(out of a total of 16 floor(s)). It has club house as well as power backup. The project also has indoor games, cctv, closed car parking, car parking, intercom, rain water harvesting, multipurpose room and lift available. Its main door is facing east direction. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. "," 1,00,000",Unfurnished
2 BHK Apartment ,"1,315 sq ft",Kharadi,Pune,18.55762672,73.94908142,45000,INR,2,null,Negotiable,null,Posted a year ago,"A spacious 2 bhk multistorey apartment is available for rental in Vascon Engineers Forest County, Kharadi, Pune. It has a built-up area of 1315 sqft and is available for rent at Rs. 45,000 per month (negotiable). The house is semi-furnished. It is located on the 12th floor(out of a total of 12 floor(s)). Contact us for more details. "," 1,25,000",Semi-Furnished
