house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
4 BHK Apartment ,"3,000 sq ft",Juhu,Mumbai,19.11114883,72.83428192,375000,INR,6,null,null,null,Posted 3 years ago,"Itâs a 4 bhk multistorey apartment situated in Juhu. It has area of 3000 sqft and is available at a rent of Rs. 3.75 lac. It is a semi-furnished property. It is a 2 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,050 sq ft",Andheri West,Mumbai,19.11730576,72.82823181,70000,INR,2,null,null,null,Posted 3 years ago,"Itâs a 2 bhk multistorey apartment situated in Andheri West. It has area of 1050 sqft and is available at a rent of Rs. 70,000. It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 sofa. It also has 1 washing machine, 1 dining table, 1 ac and 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment ,"1,200 sq ft",Juhu,Mumbai,19.11533356,72.83634949,70000,INR,2,null,null,null,Posted 3 years ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Juhu. It has area of 1200 sqft and is available at a rent of Rs. 70,000. It is a furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
4 BHK Apartment ,"3,200 sq ft",Juhu,Mumbai,19.11533356,72.83634949,250000,INR,4,null,null,null,Posted 3 years ago,Itâs a 4 bhk multistorey apartment situated in Juhu. It has a built-up area of 3200 sqft and is available for rent at Rs. 2.50 lac per month . The house is unfurnished. It is facing north direction. This residential property is ready-to-move-in. It is well connected to the city areas. Please contact for more details. ,No Deposit,Unfurnished
3 BHK Apartment ,"1,550 sq ft",Sanpada,Mumbai,19.05994034,73.01783752,44500,INR,3,null,null,null,Posted 3 years ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Sanpada. It has an area of 1550 sqft with a carpet area of 1050 sqft . The property is available at a monthly rental of Rs. 44,500 . It is a semi-furnished property. It is a ready-to-move-in property. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,750 sq ft,Mira Road East,Mumbai,19.29466248,72.87657166,17000,INR,2,null,null,null,Posted 11 days ago,"Itâs a 1 bhk multistorey apartment situated in Mira Road East, Mumbai. It has a built-up area of 750 sqft and is available for rent at Rs. 17,000 per month . It is a semi-furnished property. Its main door is facing north direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,750 sq ft,Chembur,Mumbai,19.06249619,72.8923645,55000,INR,2,null,null,null,Posted 10 months ago,"It has an area of 750 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 55,000 . It is an unfurnished property. It is east facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,750 sq ft,Chembur,Mumbai,19.06427383,72.89441681,50000,INR,2,null,null,null,Posted 10 months ago,"A spacious 2 bhk multistorey apartment is available for rental in Chembur, Mumbai. It has a built-up area of 750 sqft and is available for rent at Rs. 50,000 per month . It is a semi-furnished property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,850 sq ft,Chembur,Mumbai,19.06176186,72.89309692,37000,INR,1,null,null,null,Posted 10 months ago,"Your search for a spacious home at affordable rent in Mumbai ends here. This 1 BHK Apartment in Chembur is all that you have been looking for! Designed as East facing, the unit is compliant with vaastu principles. The 1 BHK property offers a serene environment with excellent views of the city. This Apartment is equipped with the latest lifestyle amenities and all the conveniences at the doorstep. It is Semi Furnished Apartment. This unit is built on floor 10 out of a total 15 floors. The Apartment has been thoughtfully designed to meet a family?s space needs, with 1 bedroom. It includes 1 bathroom. There are 2 balcony that lets you enjoy scenic views. The built-up area of this Apartment is 850 Square feet. The carpet area is 700 Square feet. Project Highlights The Apartment is constructed inside project Omkar Raga. Families have access to various amenities such as Gym, Sports Facility, Intercom, Clubhouse, Community Hall. There is a provision for lift facility. The property also has power backup facility. A cctv facility has been installed in this property which provides a secure lifestyle for the occupants. The Apartment is in proximity to major landmarks in Mumbai. Families of this Apartment have easy access to healthcare centres when they need medical assistance, especially in emergencies. They include Zen Multi Speciality Hospital in Mumbai, The Mumbai Heart Clinic, and Surana Sethia Hospital. There are various schools in the locality such as St. Anthony's Girls' High School, Ryan International School, Chembur, and Chembur Karnatak High School And College, which is convenient for families with kids",No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Chembur,Mumbai,19.06815338,72.89574432,53000,INR,2,null,null,null,Posted 10 months ago,"The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. If you are interested, please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment ,"1,900 sq ft",Chembur,Mumbai,19.05108452,72.89046478,105000,INR,2,null,null,null,Posted 10 months ago,"Itâs a 3 bhk multistorey apartment situated in Chembur. It has an area of 1900 sqft with a carpet area of 1800 sqft . The property is available at a monthly rental of Rs. 1.05 lac . The house is unfurnished. Its main door is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,750 sq ft,Kurla,Mumbai,19.08052254,72.88834381,35000,INR,1,null,null,null,Posted a month ago,"It has area of 750 sqft and is available at a rent of Rs. 35,000. The house is semi-furnished. It has cctv as well as lift available. The project also has lift(s), community_hall, intercom, gated_community and power backup. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Chembur,Mumbai,19.0561676,72.91026306,42000,INR,1,null,null,null,Posted a month ago,"It has a built-up area of 650 sqft and is available for rent at Rs. 42,000 per month . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 microwave, 1 gas connection, 1 ac and 1 bed. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",No Deposit,Furnished
1 BHK Apartment ,500 sq ft,Chembur,Mumbai,19.04825401,72.88893127,45000,INR,1,null,null,null,Posted a month ago,"Itâs a 1 bhk multistorey apartment situated in Luv Kush Tower, Chembur, Mumbai. It has an area of 500 sqft with a carpet area of 400 sqft . The property is available at a monthly rental of Rs. 45,000 . It is a furnished property. It is facing east direction. It is a 19 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ",No Deposit,Furnished
1 BHK Apartment ,550 sq ft,Chembur,Mumbai,19.07072258,72.89862061,35000,INR,1,null,null,null,Posted a month ago,"A spacious 1 bhk multistorey apartment is available for rental in Gauda Developers Bhakti Heights, Chembur, Mumbai. It has an area of 550 sqft with a carpet area of 400 sqft . The property is available at a monthly rental of Rs. 35,000 . Its main door is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,610 sq ft,Kurla,Mumbai,19.05685806,72.88703918,43000,INR,2,null,null,null,Posted a month ago,"It has an area of 610 sqft with a carpet area of 456 sqft . The property is available at a monthly rental of Rs. 43,000 . It is an unfurnished property. It has gated community. Other amenities include community hall, intercom, lift available, gymnasium, full power backup and children's play area. It is west facing property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Unfurnished
